Pos,Juego,Mes,Año,HorasV,HorasT,Streamers,MaxEsp,MaxCan,PromEsp,PromCan
121,Guild Wars 2,Marzo,2018,"    384,560 horas","    35,319 horas","    3,620 streamers","    1,920 espectadores",    132 canales,    517 espectadores,    47 canales
112,The Witcher 3: Wild Hunt,Octubre,2018,"    612,415 horas","    45,903 horas","    7,456 streamers",NA,    132 canales,    824 espectadores,    61 canales
91,The Legend of Zelda: Ocarina of Time,Enero,2019,"    944,530 horas","    31,779 horas","    2,590 streamers","    7,391 espectadores",    132 canales,"  1,271 espectadores",    42 canales
102,Stardew Valley,Abril,2019,"    724,044 horas","    54,475 horas","    8,973 streamers","   12,749 espectadores",    132 canales,"  1,007 espectadores",NA
129,Tekken 7,Septiembre,2021,"  1,286,422 horas","    60,314 horas","    6,098 streamers","   13,367 espectadores",    132 canales,"  1,789 espectadores",NA
39,Chess,Abril,2022,"  5,494,842 horas","    44,729 horas","    6,298 streamers","   84,159 espectadores",    132 canales,NA,    62 canales
73,The Witcher 3: Wild Hunt,Febrero,2016,"    437,326 horas","    43,966 horas","    7,843 streamers","    8,528 espectadores",    133 canales,    629 espectadores,    63 canales
115,The Witcher 3: Wild Hunt,Septiembre,2017,"    360,796 horas","    39,264 horas","    5,788 streamers","    5,459 espectadores",    133 canales,    501 espectadores,    54 canales
101,Tekken 7,Agosto,2020,"  1,291,964 horas","    60,067 horas","    7,428 streamers","   15,365 espectadores",    133 canales,"  1,738 espectadores",NA
160,Guild Wars 2,Junio,2021,"    882,529 horas","    42,401 horas","    2,905 streamers","    3,967 espectadores",    133 canales,"  1,227 espectadores",    58 canales
44,Chess,Septiembre,2022,"  5,313,013 horas","    41,464 horas","    5,950 streamers","   64,957 espectadores",    133 canales,"  7,389 espectadores",    57 canales
46,Chess,Abril,2024,"  5,418,786 horas","    43,539 horas","    6,327 streamers","  129,792 espectadores",    133 canales,"  7,536 espectadores",    60 canales
117,Dofus,Julio,2019,"    521,012 horas","    15,054 horas","    1,251 streamers","    9,282 espectadores",    134 canales,    701 espectadores,    20 canales
164,Guild Wars 2,Abril,2020,"    585,250 horas","    43,362 horas","    3,143 streamers","    2,682 espectadores",    134 canales,    813 espectadores,    60 canales
175,The Legend of Zelda: Ocarina of Time,Julio,2020,"    668,550 horas","    40,326 horas","    3,116 streamers","    4,527 espectadores",    134 canales,    899 espectadores,    54 canales
153,Tekken 7,Abril,2022,"  1,055,900 horas","    50,324 horas","    6,980 streamers","   42,918 espectadores",    134 canales,"  1,468 espectadores",    69 canales
73,Chess,Octubre,2023,"  3,694,641 horas","    46,831 horas","    7,145 streamers","   25,438 espectadores",    134 canales,NA,    63 canales
27,Overwatch,Marzo,2016,"  2,735,563 horas","    58,336 horas","    5,321 streamers","   16,594 espectadores",    135 canales,NA,    78 canales
73,Bloodborne,Enero,2019,"  1,353,426 horas","    51,062 horas","    7,898 streamers","  245,345 espectadores",    135 canales,"  1,821 espectadores",    68 canales
123,Star Citizen,Marzo,2020,"    771,010 horas","    40,073 horas","    3,114 streamers","   11,899 espectadores",    135 canales,"  1,037 espectadores",NA
126,Tekken 7,Octubre,2021,"  1,270,109 horas","    58,820 horas","    5,916 streamers","   16,529 espectadores",    135 canales,NA,    79 canales
32,Chess,Marzo,2022,"  6,859,163 horas","    47,804 horas","    6,823 streamers","   86,411 espectadores",    135 canales,"  9,231 espectadores",    64 canales
68,Dark Souls III,Octubre,2019,"  1,124,801 horas","    55,648 horas","    7,739 streamers","   10,267 espectadores",    136 canales,"  1,513 espectadores",    74 canales
75,Street Fighter V,Octubre,2020,"  2,290,912 horas","    47,536 horas","    4,546 streamers","   46,923 espectadores",    136 canales,"  3,083 espectadores",    63 canales
90,Age of Empires II,Agosto,2021,"  2,653,409 horas","    48,384 horas","    4,023 streamers","   16,282 espectadores",    136 canales,"  3,571 espectadores",    65 canales
110,The Witcher 3: Wild Hunt,Marzo,2018,"    426,897 horas","    47,479 horas","    7,826 streamers","    5,594 espectadores",    137 canales,    574 espectadores,    63 canales
114,The Witcher 3: Wild Hunt,Abril,2018,"    466,786 horas","    46,821 horas","    7,806 streamers","    9,517 espectadores",    137 canales,    649 espectadores,    65 canales
192,Roblox,Junio,2018,"    272,716 horas","    55,185 horas","   15,360 streamers","    2,639 espectadores",    137 canales,    379 espectadores,    76 canales
108,Dark Souls III,Noviembre,2019,"    640,333 horas","    58,919 horas","    8,376 streamers","    4,237 espectadores",    137 canales,    890 espectadores,    81 canales
63,Street Fighter V,Febrero,2020,"  1,618,347 horas","    35,958 horas","    4,703 streamers","   19,199 espectadores",    137 canales,NA,NA
154,Bloodborne,Julio,2020,"    786,143 horas","    55,917 horas","    5,960 streamers","    9,583 espectadores",    137 canales,"  1,058 espectadores",NA
144,Star Citizen,Septiembre,2020,"    765,296 horas","    38,274 horas","    2,849 streamers","   72,123 espectadores",    137 canales,"  1,064 espectadores",    53 canales
131,Super Smash Bros. Melee,Enero,2021,"  1,153,467 horas","    31,732 horas","    3,646 streamers","   31,073 espectadores",    137 canales,"  1,552 espectadores",NA
67,Chess,Julio,2024,"  3,255,142 horas","    42,026 horas","    6,128 streamers","   29,641 espectadores",    137 canales,"  4,381 espectadores",    56 canales
84,The Witcher 3: Wild Hunt,Julio,2017,"    612,737 horas","    51,198 horas","    7,744 streamers",NA,    138 canales,    824 espectadores,NA
74,Dark Souls III,Septiembre,2018,"    800,375 horas","    57,852 horas","    9,613 streamers","    9,922 espectadores",    138 canales,"  1,113 espectadores",NA
162,The Witcher 3: Wild Hunt,Abril,2024,"    909,812 horas","    44,824 horas","    5,496 streamers","   17,336 espectadores",    138 canales,"  1,265 espectadores",    62 canales
61,Chess,Junio,2024,"  3,556,848 horas","    41,006 horas","    6,148 streamers","   47,180 espectadores",    138 canales,"  4,946 espectadores",    57 canales
171,Roblox,Abril,2018,"    232,544 horas","    45,138 horas","   11,759 streamers","    7,659 espectadores",    139 canales,    323 espectadores,NA
92,The Witcher 3: Wild Hunt,Mayo,2018,"    674,109 horas","    46,255 horas","    7,660 streamers","   11,395 espectadores",    139 canales,    907 espectadores,    62 canales
152,Guild Wars 2,Enero,2019,"    494,679 horas","    36,879 horas","    3,639 streamers","    2,847 espectadores",    139 canales,    665 espectadores,    49 canales
99,Tekken 7,Marzo,2020,"  1,001,346 horas","    47,567 horas","    7,353 streamers","   19,861 espectadores",    139 canales,NA,NA
168,Guild Wars 2,Octubre,2021,"    800,311 horas","    43,144 horas","    2,993 streamers","   14,261 espectadores",    139 canales,"  1,077 espectadores",    58 canales
107,Guild Wars 2,Noviembre,2017,"    437,543 horas","    30,674 horas","    3,132 streamers","    3,280 espectadores",    140 canales,    608 espectadores,    42 canales
90,Super Smash Bros. Melee,Noviembre,2020,"  1,784,902 horas","    25,192 horas","    2,895 streamers","   52,947 espectadores",    140 canales,"  2,482 espectadores",    35 canales
123,Tekken 7,Agosto,2021,"  1,543,893 horas","    65,076 horas","    6,869 streamers","   30,309 espectadores",    140 canales,"  2,077 espectadores",NA
116,The Legend of Zelda: Ocarina of Time,Marzo,2023,"  1,292,727 horas","    35,423 horas","    3,988 streamers","   87,987 espectadores",    140 canales,"  1,739 espectadores",    47 canales
76,The Legend of Zelda: Ocarina of Time,Septiembre,2018,"    783,846 horas","    25,917 horas","    1,965 streamers","    7,358 espectadores",    141 canales,"  1,090 espectadores",    36 canales
51,Chess,Agosto,2022,"  4,987,828 horas","    43,073 horas","    6,061 streamers","   40,559 espectadores",    141 canales,"  6,713 espectadores",    57 canales
164,Guild Wars 2,Septiembre,2023,"    764,821 horas","    45,154 horas","    3,418 streamers",NA,    141 canales,"  1,063 espectadores",    62 canales
154,The Witcher 3: Wild Hunt,Febrero,2024,"    943,757 horas","    45,962 horas","    5,738 streamers","   10,393 espectadores",    141 canales,NA,    66 canales
33,Street Fighter V,Marzo,2017,"  2,888,232 horas","    32,244 horas","    4,095 streamers","   62,099 espectadores",    142 canales,"  3,887 espectadores",    43 canales
58,The Witcher 3: Wild Hunt,Enero,2018,"  1,192,398 horas","    56,267 horas","    8,799 streamers",NA,    142 canales,NA,NA
187,Guild Wars 2,Enero,2021,"    638,209 horas","    46,233 horas","    3,115 streamers","    4,430 espectadores",    142 canales,NA,    62 canales
101,Tekken 7,Marzo,2023,"  1,616,637 horas","    57,049 horas","    9,374 streamers","   78,723 espectadores",    142 canales,"  2,175 espectadores",    76 canales
92,The Witcher 3: Wild Hunt,Agosto,2018,"    768,344 horas","    48,985 horas","    7,822 streamers","   15,143 espectadores",    143 canales,"  1,034 espectadores",    65 canales
102,Tekken 7,Diciembre,2020,"  1,515,554 horas","    62,516 horas","    7,980 streamers","   45,874 espectadores",    143 canales,"  2,039 espectadores",    84 canales
75,Street Fighter V,Mayo,2021,"  3,024,586 horas","    58,220 horas","    5,149 streamers",NA,    143 canales,"  4,070 espectadores",    78 canales
191,Guild Wars 2,Mayo,2021,"    845,424 horas","    47,360 horas","    3,228 streamers","    4,383 espectadores",    143 canales,"  1,137 espectadores",    63 canales
103,Tekken 7,Julio,2021,"  1,686,212 horas","    71,030 horas","    8,106 streamers","   33,520 espectadores",    143 canales,"  2,269 espectadores",    95 canales
162,The Witcher 3: Wild Hunt,Agosto,2022,"    970,711 horas","    49,807 horas","    6,800 streamers","   10,829 espectadores",    143 canales,"  1,306 espectadores",NA
118,Star Citizen,Septiembre,2023,"  1,198,395 horas","    41,415 horas","    3,386 streamers","   15,003 espectadores",    143 canales,"  1,666 espectadores",    57 canales
70,Dark Souls III,Octubre,2017,"    784,912 horas","    59,205 horas","   10,697 streamers","    6,831 espectadores",    144 canales,NA,    79 canales
182,Bloodborne,Septiembre,2020,"    591,704 horas","    54,098 horas","    5,563 streamers","    6,607 espectadores",    144 canales,    822 espectadores,    75 canales
63,Age of Empires II,Junio,2021,"  3,543,852 horas","    47,864 horas","    3,909 streamers","   28,661 espectadores",    144 canales,"  4,928 espectadores",    66 canales
97,Tekken 7,Septiembre,2022,"  1,931,393 horas","    64,270 horas","   10,208 streamers","   56,468 espectadores",    144 canales,"  2,686 espectadores",    89 canales
158,The Witcher 3: Wild Hunt,Junio,2023,"    706,587 horas","    43,094 horas","    5,847 streamers","   15,751 espectadores",    144 canales,    982 espectadores,    59 canales
187,The Legend of Zelda: Ocarina of Time,Febrero,2024,"    694,686 horas","    32,852 horas","    3,552 streamers","    5,760 espectadores",    144 canales,NA,    47 canales
102,Bloodborne,Junio,2020,"  1,202,503 horas","    57,368 horas","    6,069 streamers","   25,978 espectadores",    145 canales,NA,    79 canales
136,Tekken 7,Abril,2021,"  1,296,482 horas","    63,164 horas","    7,542 streamers","   22,918 espectadores",    145 canales,"  1,803 espectadores",NA
78,Street Fighter V,Agosto,2022,"  2,712,739 horas","    42,167 horas","    5,235 streamers","  249,613 espectadores",    145 canales,"  3,651 espectadores",    56 canales
73,Street Fighter V,Febrero,2023,"  2,441,300 horas","    33,045 horas","    4,302 streamers","   77,867 espectadores",    145 canales,"  3,638 espectadores",NA
58,Chess,Noviembre,2023,"  3,299,232 horas","    46,295 horas","    6,596 streamers","   24,077 espectadores",    145 canales,"  4,588 espectadores",    64 canales
125,Star Citizen,Agosto,2024,"  1,318,281 horas","    38,540 horas","    2,671 streamers","    7,654 espectadores",    145 canales,"  1,774 espectadores",    51 canales
52,Bloodborne,Enero,2017,"  1,242,944 horas","    53,584 horas","    9,087 streamers","   16,804 espectadores",    146 canales,"  1,672 espectadores",    72 canales
31,VRChat,Diciembre,2017,"  2,858,834 horas","    20,645 horas","    3,518 streamers","   45,858 espectadores",    146 canales,"  3,847 espectadores",NA
117,Stardew Valley,Julio,2018,"    607,919 horas","    57,228 horas","    9,631 streamers","    9,503 espectadores",    146 canales,    818 espectadores,    77 canales
98,Stardew Valley,Marzo,2019,"    731,002 horas","    58,688 horas","    9,349 streamers","    8,380 espectadores",    146 canales,NA,    78 canales
110,iRacing,Septiembre,2019,"    543,243 horas","    31,791 horas","    2,936 streamers","   12,318 espectadores",    146 canales,    755 espectadores,    44 canales
170,The Legend of Zelda: Ocarina of Time,Septiembre,2020,"    640,773 horas","    37,907 horas","    3,085 streamers",NA,    146 canales,    891 espectadores,    52 canales
46,Chess,Octubre,2021,"  5,422,599 horas","    51,694 horas","    4,993 streamers","   70,446 espectadores",    146 canales,"  7,298 espectadores",    69 canales
54,Chess,Septiembre,2023,"  5,184,707 horas","    49,814 horas","    7,831 streamers",NA,    146 canales,"  7,210 espectadores",    69 canales
132,Dofus,Octubre,2023,"  1,211,835 horas","    27,491 horas","    1,789 streamers","   25,634 espectadores",    146 canales,NA,    37 canales
197,The Witcher 3: Wild Hunt,Enero,2024,"    631,209 horas","    53,266 horas","    6,348 streamers","    4,816 espectadores",    146 canales,    849 espectadores,    71 canales
178,Dofus,Marzo,2024,"    864,526 horas","    22,829 horas","    1,598 streamers",NA,    146 canales,"  1,163 espectadores",    30 canales
86,Bloodborne,Agosto,2024,"  2,247,190 horas","    49,105 horas","    9,119 streamers","  150,053 espectadores",    146 canales,"  3,024 espectadores",    66 canales
57,Chess,Septiembre,2024,"  3,951,334 horas","    40,284 horas","    5,760 streamers","   62,980 espectadores",    146 canales,"  5,495 espectadores",    56 canales
76,The Witcher 3: Wild Hunt,Enero,2016,"    466,001 horas","    55,249 horas","   10,895 streamers","    5,797 espectadores",    147 canales,    627 espectadores,    74 canales
53,The Witcher 3: Wild Hunt,Febrero,2017,"    974,635 horas","    45,399 horas","    7,079 streamers","   17,061 espectadores",    147 canales,"  1,452 espectadores",    67 canales
47,Chess,Junio,2023,"  4,394,324 horas","    53,234 horas","    9,690 streamers","   35,651 espectadores",    147 canales,"  6,111 espectadores",    74 canales
