Pos,Juego,Mes,Año,HorasV,HorasT,Streamers,MaxEsp,MaxCan,PromEsp,PromCan
64,Magic: The Gathering,Diciembre,2021,"  3,760,470 horas","    59,065 horas","    4,717 streamers","   19,979 espectadores",    160 canales,"  5,061 espectadores",    79 canales
84,World of Warships,Marzo,2022,"  2,069,493 horas","    54,829 horas","    4,606 streamers","   14,113 espectadores",    160 canales,"  2,785 espectadores",    73 canales
87,World of Warships,Octubre,2022,"  2,403,352 horas","    51,874 horas","    4,203 streamers",NA,    160 canales,"  3,234 espectadores",NA
88,Super Mario 64,Marzo,2023,"  1,989,772 horas","    31,317 horas","    4,446 streamers","   25,763 espectadores",    160 canales,"  2,678 espectadores",    42 canales
74,7 Days to Die,Noviembre,2017,"    730,627 horas","    58,445 horas","    6,548 streamers","    7,900 espectadores",    161 canales,"  1,016 espectadores",    81 canales
73,7 Days to Die,Abril,2018,"    850,262 horas","    56,271 horas","    5,513 streamers","    8,754 espectadores",    161 canales,"  1,182 espectadores",    78 canales
101,MapleStory,Agosto,2021,"  2,272,946 horas","    58,633 horas","    3,026 streamers",NA,    161 canales,"  3,059 espectadores",NA
85,World of Warships,Junio,2022,"  2,177,377 horas","    55,758 horas","    4,737 streamers","   13,578 espectadores",    161 canales,"  3,028 espectadores",    77 canales
22,Heroes of the Storm,Julio,2016,"  2,744,681 horas","    67,138 horas","    7,570 streamers","   21,192 espectadores",    162 canales,"  3,694 espectadores",NA
62,osu!,Agosto,2016,"    549,995 horas","    68,838 horas","   13,875 streamers","    4,066 espectadores",    162 canales,    740 espectadores,    92 canales
68,Retro,Diciembre,2018,"  1,421,354 horas","    71,470 horas","    5,431 streamers","   16,101 espectadores",    162 canales,NA,    96 canales
58,World of Warships,Enero,2019,"  1,748,991 horas","    59,599 horas","    4,891 streamers","    7,041 espectadores",    162 canales,"  2,353 espectadores",    80 canales
51,The Elder Scrolls Online,Octubre,2018,"  1,573,412 horas","    62,494 horas","    5,753 streamers","   13,808 espectadores",    163 canales,"  2,117 espectadores",    84 canales
74,World of Warships,Mayo,2019,"  1,127,532 horas","    53,324 horas","    4,552 streamers",NA,    163 canales,"  1,517 espectadores",    71 canales
51,World of Warships,Diciembre,2019,"  2,294,773 horas","    59,767 horas","    4,367 streamers","   11,909 espectadores",    163 canales,"  3,088 espectadores",    80 canales
90,Heroes of the Storm,Diciembre,2020,"  1,761,418 horas","    72,118 horas","    5,078 streamers","    7,890 espectadores",    163 canales,"  2,370 espectadores",    97 canales
93,Heroes of the Storm,Junio,2021,"  1,984,399 horas","    67,446 horas","    4,694 streamers","   14,642 espectadores",    163 canales,NA,    93 canales
82,World of Warships,Mayo,2023,"  2,112,544 horas","    52,919 horas","    4,532 streamers","   15,965 espectadores",    163 canales,"  2,843 espectadores",    71 canales
34,StarCraft II,Diciembre,2018,"  3,925,456 horas","    71,161 horas","    6,872 streamers","   40,913 espectadores",    164 canales,"  5,283 espectadores",    95 canales
56,The Elder Scrolls Online,Septiembre,2019,"  1,595,898 horas","    57,615 horas","    5,102 streamers","   15,496 espectadores",    164 canales,"  2,219 espectadores",    80 canales
148,The Elder Scrolls Online,Marzo,2022,"    952,027 horas","    59,782 horas","    6,662 streamers","    8,094 espectadores",    164 canales,"  1,281 espectadores",NA
8,Talk Shows & Podcasts,Marzo,2016,"  7,691,155 horas","    58,526 horas","   11,144 streamers","  106,016 espectadores",    165 canales," 10,351 espectadores",    78 canales
36,DayZ,Abril,2016,"  1,463,084 horas","    54,467 horas","    4,623 streamers","   18,068 espectadores",    165 canales,"  2,034 espectadores",    75 canales
126,Euro Truck Simulator 2,Octubre,2017,"    305,943 horas","    41,790 horas","    5,560 streamers","    3,670 espectadores",    165 canales,    411 espectadores,    56 canales
54,7 Days to Die,Diciembre,2017,"  1,217,612 horas","    59,417 horas","    6,766 streamers","   39,478 espectadores",    165 canales,"  1,638 espectadores",    79 canales
108,7 Days to Die,Enero,2018,"    477,092 horas","    65,101 horas","    6,798 streamers",NA,    165 canales,NA,    87 canales
105,7 Days to Die,Febrero,2018,"    447,498 horas","    54,975 horas","    5,760 streamers","    4,777 espectadores",    165 canales,    666 espectadores,NA
73,Dungeons & Dragons,Octubre,2018,"  1,105,298 horas","    29,532 horas","    3,231 streamers","   37,438 espectadores",    165 canales,"  1,487 espectadores",    39 canales
35,Poker,Noviembre,2018,"  3,805,220 horas","    53,831 horas","    3,231 streamers","   23,317 espectadores",    165 canales,NA,    74 canales
52,Tibia,Octubre,2019,"  1,765,874 horas","    65,862 horas","    3,808 streamers","    7,649 espectadores",    165 canales,"  2,376 espectadores",    88 canales
88,World of Warships,Abril,2022,"  2,162,705 horas","    53,916 horas","    4,696 streamers","   25,782 espectadores",    165 canales,NA,    74 canales
11,Talk Shows & Podcasts,Mayo,2016,"  5,336,392 horas","    46,978 horas","   11,569 streamers","   64,255 espectadores",    166 canales,NA,    63 canales
35,Rust,Junio,2016,"  1,452,558 horas","    45,623 horas","    5,670 streamers","   31,434 espectadores",    166 canales,"  2,020 espectadores",    63 canales
10,Talk Shows & Podcasts,Agosto,2016,"  7,736,040 horas","    60,460 horas","   14,009 streamers","   71,960 espectadores",    166 canales," 10,411 espectadores",    81 canales
28,Poker,Abril,2018,"  3,594,003 horas","    39,064 horas","    2,576 streamers","   32,884 espectadores",    166 canales,"  4,998 espectadores",    54 canales
55,DayZ,Junio,2018,"  1,517,306 horas","    43,331 horas","    6,252 streamers","   46,198 espectadores",    166 canales,"  2,110 espectadores",    60 canales
64,Retro,Julio,2018,"  1,230,375 horas","    69,942 horas","    5,013 streamers","   29,487 espectadores",    166 canales,NA,    94 canales
61,Heroes of the Storm,Febrero,2019,"  1,365,645 horas","    61,239 horas","    6,176 streamers","    7,977 espectadores",    166 canales,"  2,035 espectadores",NA
28,StarCraft II,Abril,2019,"  4,724,607 horas","    68,456 horas","    7,008 streamers",NA,    166 canales,"  6,571 espectadores",    95 canales
57,World of Warships,Abril,2019,"  1,757,477 horas","    54,618 horas","    4,796 streamers","   17,142 espectadores",    166 canales,NA,    75 canales
58,Heroes of the Storm,Diciembre,2019,"  1,944,765 horas","    70,203 horas","    6,501 streamers","   26,111 espectadores",    166 canales,"  2,617 espectadores",    94 canales
90,Poker,Agosto,2024,"  2,179,957 horas","    44,113 horas","    2,953 streamers","   13,394 espectadores",    166 canales,"  2,933 espectadores",    59 canales
92,Euro Truck Simulator 2,Noviembre,2017,"    586,496 horas","    45,888 horas","    6,351 streamers","   41,378 espectadores",    167 canales,NA,    63 canales
65,The Elder Scrolls Online,Julio,2018,"  1,210,505 horas","    69,057 horas","    7,550 streamers","    9,305 espectadores",    167 canales,"  1,629 espectadores",    92 canales
68,Heroes of the Storm,Junio,2019,"  1,524,084 horas","    75,526 horas","    7,016 streamers","    5,418 espectadores",    167 canales,"  2,119 espectadores",   105 canales
27,Poker,Agosto,2019,"  4,231,651 horas","    52,273 horas","    3,079 streamers",NA,    167 canales,"  5,695 espectadores",    70 canales
69,Heroes of the Storm,Agosto,2019,"  1,309,385 horas","    71,271 horas","    6,504 streamers","    9,463 espectadores",    167 canales,"  1,762 espectadores",NA
70,The Sims 4,Febrero,2020,"  1,318,269 horas","    55,658 horas","   13,708 streamers","   32,272 espectadores",    167 canales,"  1,896 espectadores",NA
46,Games + Demos,Junio,2020,"  3,686,794 horas","    60,500 horas","    9,686 streamers","   48,897 espectadores",    167 canales,"  5,127 espectadores",    84 canales
46,StarCraft II,Agosto,2020,"  4,155,795 horas","    79,053 horas","    5,610 streamers","   20,715 espectadores",    167 canales,"  5,593 espectadores",   106 canales
71,RimWorld,Noviembre,2022,"  2,634,110 horas","    55,714 horas","    4,488 streamers","   18,173 espectadores",    167 canales,"  3,663 espectadores",    77 canales
83,World of Warships,Abril,2023,"  2,163,635 horas","    52,715 horas","    4,720 streamers","   12,868 espectadores",    167 canales,"  3,009 espectadores",    73 canales
49,Euro Truck Simulator 2,Enero,2016,"  1,109,797 horas","    47,937 horas","    7,000 streamers","   33,826 espectadores",    168 canales,NA,    64 canales
19,Talk Shows & Podcasts,Mayo,2017,"  4,096,712 horas","    53,994 horas","   11,529 streamers","   53,697 espectadores",    168 canales,"  5,513 espectadores",NA
60,The Elder Scrolls Online,Mayo,2017,"    823,334 horas","    47,435 horas","    7,101 streamers","   35,104 espectadores",    168 canales,NA,    63 canales
14,StarCraft II,Abril,2018,"  6,051,548 horas","    74,616 horas","    7,256 streamers","   37,145 espectadores",    168 canales,"  8,416 espectadores",   103 canales
65,MapleStory,Marzo,2023,"  2,964,186 horas","    60,596 horas","    3,353 streamers","   30,286 espectadores",    168 canales,"  3,989 espectadores",    81 canales
18,Talk Shows & Podcasts,Diciembre,2017,"  4,460,635 horas","    44,482 horas","    8,777 streamers","   57,099 espectadores",    169 canales,"  6,003 espectadores",    59 canales
28,Talk Shows & Podcasts,Enero,2019,"  4,950,586 horas","    69,816 horas","   14,648 streamers",NA,    169 canales,"  6,662 espectadores",    93 canales
49,World of Warships,Octubre,2019,"  1,951,102 horas","    59,334 horas","    4,333 streamers","   10,071 espectadores",    169 canales,"  2,625 espectadores",    79 canales
67,Magic: The Gathering,Junio,2024,"  2,973,694 horas","    49,405 horas","    5,343 streamers",NA,    169 canales,"  4,135 espectadores",    68 canales
95,7 Days to Die,Agosto,2017,"    553,302 horas","    68,833 horas","    7,384 streamers","    4,604 espectadores",    170 canales,    744 espectadores,    92 canales
43,Path of Exile,Febrero,2018,"  1,680,829 horas","    60,258 horas","    5,745 streamers","   15,149 espectadores",    170 canales,"  2,504 espectadores",    89 canales
54,World of Warships,Septiembre,2019,"  1,680,298 horas","    55,756 horas","    4,458 streamers","   12,180 espectadores",    170 canales,"  2,336 espectadores",    77 canales
80,MapleStory,Octubre,2020,"  2,066,500 horas","    62,967 horas","    3,943 streamers","   16,716 espectadores",    170 canales,"  2,781 espectadores",    84 canales
140,RimWorld,Marzo,2024,"  1,206,387 horas","    31,141 horas","    2,792 streamers",NA,    170 canales,"  1,623 espectadores",    41 canales
22,Heroes of the Storm,Agosto,2016,"  2,622,883 horas","    67,006 horas","    7,376 streamers","   21,186 espectadores",    171 canales,"  3,530 espectadores",    90 canales
68,osu!,Septiembre,2016,"    427,259 horas","    60,171 horas","   13,550 streamers",NA,    171 canales,NA,    83 canales
49,Rust,Diciembre,2016,"  1,170,510 horas","    58,169 horas","    1,782 streamers","   11,277 espectadores",    171 canales,"  1,575 espectadores",    78 canales
53,Retro,Septiembre,2018,"  1,331,161 horas","    71,180 horas","    5,343 streamers","   11,280 espectadores",    171 canales,"  1,851 espectadores",    98 canales
68,Retro,Enero,2019,"  1,444,000 horas","    77,213 horas","    5,709 streamers","   86,249 espectadores",    171 canales,"  1,943 espectadores",NA
57,Heroes of the Storm,Enero,2020,"  2,121,378 horas","    73,780 horas","    6,368 streamers","   10,055 espectadores",    171 canales,"  2,855 espectadores",    99 canales
95,MapleStory,Marzo,2022,"  1,825,350 horas","    62,541 horas","    3,359 streamers","    9,500 espectadores",    171 canales,"  2,456 espectadores",    84 canales
111,Euro Truck Simulator 2,Julio,2017,"    423,852 horas","    51,358 horas","    7,053 streamers","    9,185 espectadores",    172 canales,NA,    69 canales
31,Poker,Octubre,2018,"  3,692,200 horas","    58,559 horas","    2,976 streamers",NA,    172 canales,"  4,969 espectadores",    78 canales
61,MapleStory,Marzo,2020,"  1,884,405 horas","    65,391 horas","    4,217 streamers","   20,913 espectadores",    172 canales,"  2,536 espectadores",    88 canales
60,Magic: The Gathering,Mayo,2022,"  3,823,966 horas","    61,630 horas","    6,527 streamers","   19,448 espectadores",    172 canales,"  5,146 espectadores",    82 canales
145,The Elder Scrolls Online,Diciembre,2022,"    908,331 horas","    57,198 horas","    6,497 streamers","   11,172 espectadores",    172 canales,"  1,222 espectadores",    76 canales
30,Path of Exile,Abril,2016,"  1,931,932 horas","    58,329 horas","    4,580 streamers","   15,518 espectadores",    173 canales,"  2,686 espectadores",    81 canales
50,Clash Royale,Agosto,2021,"  5,133,498 horas","    68,386 horas","   11,601 streamers",NA,    173 canales,"  6,909 espectadores",    92 canales
96,MapleStory,Septiembre,2022,"  1,931,943 horas","    59,490 horas","    3,429 streamers",NA,    173 canales,"  2,686 espectadores",    82 canales
49,DayZ,Enero,2017,"  1,434,073 horas","    54,482 horas","    5,680 streamers","    9,537 espectadores",    174 canales,"  1,930 espectadores",    73 canales
70,The Elder Scrolls Online,Mayo,2018,"  1,038,076 horas","    58,721 horas","    6,772 streamers",NA,    174 canales,"  1,397 espectadores",    79 canales
58,World of Warships,Enero,2020,"  2,111,041 horas","    61,464 horas","    4,510 streamers","    9,610 espectadores",    174 canales,"  2,841 espectadores",    82 canales
77,Magic: The Gathering,Febrero,2024,"  2,857,102 horas","    52,216 horas","    5,255 streamers","   29,642 espectadores",    174 canales,"  4,110 espectadores",    75 canales
79,osu!,Diciembre,2016,"    613,752 horas","    67,760 horas","    4,542 streamers","   12,721 espectadores",    175 canales,    826 espectadores,    91 canales
79,osu!,Junio,2017,"    544,696 horas","    69,152 horas","   16,229 streamers","   10,894 espectadores",    175 canales,NA,    96 canales
56,Tibia,Marzo,2019,"  1,704,988 horas","    69,833 horas","    3,830 streamers","    9,958 espectadores",    175 canales,"  2,294 espectadores",    93 canales
37,StarCraft II,Abril,2020,"  4,516,712 horas","    76,828 horas","    5,603 streamers","   31,283 espectadores",    175 canales,"  6,281 espectadores",   106 canales
37,StarCraft II,Junio,2020,"  4,829,641 horas","    74,907 horas","    5,121 streamers",NA,    175 canales,"  6,717 espectadores",   104 canales
95,The Sims 4,Octubre,2020,"  1,473,603 horas","    64,801 horas","   10,005 streamers","   28,530 espectadores",    175 canales,NA,    87 canales
71,World of Warships,Octubre,2021,"  3,048,721 horas","    61,756 horas","    3,541 streamers","   17,806 espectadores",    175 canales,"  4,103 espectadores",    83 canales
76,World of Warships,Diciembre,2021,"  2,778,324 horas","    65,818 horas","    3,667 streamers","   23,674 espectadores",    175 canales,"  3,739 espectadores",    88 canales
